Date,Open,High,Low,Close,Adj Close,Volume
2016-01-01,52.880001,54.439999,48.029999,52.689999,52.318226,108771100
2016-02-01,51.919998,53.209999,40.040001,45.070000,44.751995,157214000
2016-03-01,46.459999,48.709999,43.650002,46.349998,46.022961,106099100
2016-04-01,46.220001,49.419998,41.310001,41.709999,41.415699,112013900
2016-05-01,42.099998,44.560001,38.009998,43.340000,43.034203,113618400
2016-06-01,43.240002,47.000000,41.619999,43.240002,42.934910,111221700
2016-07-01,43.340000,48.340000,41.990002,46.790001,46.459858,67954100
2016-08-01,46.790001,50.400002,41.869999,42.360001,42.061115,164857700
2016-09-01,42.520000,43.720001,37.650002,38.119999,37.851032,150525800
2016-10-01,38.099998,40.450001,35.580002,36.500000,36.242462,149413300
2016-11-01,36.540001,40.500000,33.599998,36.610001,36.351688,140343700
2016-12-01,36.619999,38.790001,33.790001,38.150002,37.880821,107415500
2017-01-01,38.480000,40.080002,35.160000,38.049999,37.781525,104395700
2017-02-01,38.680000,42.700001,38.070000,41.849998,41.554714,108044400
2017-03-01,44.340000,45.869999,38.950001,38.990002,38.714897,156673100
2017-04-01,38.630001,40.070000,36.540001,37.349998,37.086464,90923100
2017-05-01,37.639999,40.099998,36.590000,38.980000,38.704964,118050000
2017-06-01,39.080002,40.669998,36.500000,38.820000,38.546093,130398700
2017-07-01,38.930000,39.799999,37.279999,38.990002,38.714897,68526000
2017-08-01,39.049999,39.049999,29.389999,31.480000,31.257883,211663300
2017-09-01,31.510000,33.669998,30.690001,31.370001,31.148661,125877200
2017-10-01,31.180000,39.680000,31.030001,35.709999,35.458035,149973600
2017-11-01,35.630001,38.439999,34.959999,36.529999,36.272251,108111200
2017-12-01,36.970001,42.529999,36.060001,42.310001,42.011471,136460500
2018-01-01,42.349998,47.820000,42.279999,42.849998,42.547657,130423700
2018-02-01,42.650002,43.500000,38.099998,40.320000,40.035507,95235100
2018-03-01,41.599998,44.180000,38.580002,41.169998,40.879509,104214900
2018-04-01,40.860001,41.939999,38.439999,38.759998,38.486515,78948900
2018-05-01,38.560001,40.459999,34.950001,38.459999,38.188633,100653100
2018-06-01,38.820000,42.500000,35.889999,36.139999,35.885002,111489700
2018-07-01,36.029999,37.840000,35.209999,37.310001,37.046749,63633600
2018-08-01,37.230000,39.570000,35.049999,39.130001,38.853909,124760400
2018-09-01,39.020000,39.590000,36.259998,36.599998,36.341755,62808200
2018-10-01,36.830002,37.610001,30.330000,31.250000,31.029505,129371900
2018-11-01,31.410000,37.560001,31.030001,33.860001,33.621090,116682100
2018-12-01,34.189999,34.459999,26.030001,27.400000,27.206671,96367400
2019-01-01,26.910000,30.990000,26.870001,29.950001,29.738680,106696800
2019-02-01,30.020000,32.230000,26.000000,26.389999,26.203796,98461400
2019-03-01,26.580000,29.299999,26.350000,28.340000,28.140038,136055500
2019-04-01,28.629999,28.879999,26.070000,26.990000,26.799562,84611000
2019-05-01,26.950001,28.459999,16.629999,16.799999,16.681461,247372600
2019-06-01,16.910000,19.230000,16.900000,19.040001,18.905659,131377900
2019-07-01,19.340000,21.879999,17.629999,20.900000,20.752533,198197600
2019-08-01,20.799999,21.190001,17.309999,19.469999,19.332623,146609800
2019-09-01,19.270000,22.900000,18.709999,19.780001,19.640436,109056000
2019-10-01,19.770000,20.219999,18.010000,19.150000,19.014881,114470500
2019-11-01,19.330000,20.389999,16.790001,18.780001,18.647491,156558200
2019-12-01,18.900000,20.160000,18.160000,20.100000,19.958178,125979900
2020-01-01,20.100000,22.590000,20.049999,21.420000,21.268864,135296900
2020-02-01,21.540001,23.110001,16.570000,17.190001,17.068710,117160100
2020-03-01,17.230000,17.750000,12.750000,14.910000,14.804797,221572800
2020-04-01,14.590000,17.540001,13.600000,16.770000,16.651674,128633700
2020-05-01,16.660000,17.850000,14.800000,17.070000,16.949556,141764600
2020-06-01,17.010000,19.240000,15.290000,16.080000,15.966542,148583000
2020-07-01,16.020000,17.309999,15.670000,16.110001,15.996331,102190700
2020-08-01,16.160000,17.690001,15.850000,16.379999,16.264425,98264200
2020-09-01,16.299999,16.340000,14.020000,14.830000,14.725362,117779000
2020-10-01,14.840000,16.080000,14.000000,14.540000,14.437408,93897800
2020-11-01,14.790000,18.420000,14.470000,16.820000,16.701321,392598000
2020-12-01,16.879999,18.860001,16.740000,18.740000,18.607773,276219100
2021-01-01,18.660000,18.770000,16.610001,16.990000,16.870121,223465600
