Date,Open,High,Low,Close,Adj Close,Volume
2016-01-01,29.395000,29.815001,27.285000,28.980000,25.410980,98427800
2016-02-01,28.680000,30.385000,27.620001,29.760000,26.094919,104639400
2016-03-01,29.959999,32.165001,29.660000,31.570000,27.880846,97823200
2016-04-01,31.500000,34.799999,31.295000,34.485001,30.455215,101037800
2016-05-01,34.235001,35.044998,34.009998,34.730000,30.671585,94002600
2016-06-01,34.505001,36.084999,33.564999,36.080002,32.054653,91776000
2016-07-01,36.095001,37.070000,35.509998,36.139999,32.107960,72503000
2016-08-01,35.955002,37.250000,35.575001,37.090000,32.951965,76000600
2016-09-01,37.139999,37.180000,35.634998,35.935001,32.106453,68253400
2016-10-01,35.810001,36.099998,34.110001,34.435001,30.766268,69936000
2016-11-01,34.590000,36.974998,33.959999,35.689999,31.887554,77412200
2016-12-01,35.759998,35.799999,33.750000,34.799999,31.277599,102331000
2017-01-01,35.044998,35.384998,34.419998,34.994999,31.452858,97485200
2017-02-01,34.500000,36.290001,33.250000,36.174999,32.513428,86541000
2017-03-01,36.500000,36.665001,35.320000,36.209999,32.746098,86660400
2017-04-01,36.380001,38.439999,36.040001,37.439999,33.858437,84817000
2017-05-01,37.529999,37.700001,36.404999,37.689999,34.084515,69679000
2017-06-01,37.820000,39.930000,37.275002,38.840000,35.330166,76271600
2017-07-01,39.055000,39.955002,38.310001,39.875000,36.271641,56280200
2017-08-01,40.044998,41.349998,39.580002,41.275002,37.545128,71562200
2017-09-01,41.275002,42.255001,39.875000,40.695000,37.217983,66504800
2017-10-01,40.759998,42.849998,40.705002,41.945000,38.361176,62935400
2017-11-01,42.070000,44.049999,41.500000,43.820000,40.075977,64110000
2017-12-01,43.959999,44.904999,42.615002,43.889999,40.355160,64163000
2018-01-01,44.180000,45.865002,41.849998,44.099998,40.548252,118444000
2018-02-01,44.290001,45.630001,41.410000,44.439999,40.860863,88401600
2018-03-01,44.505001,45.880001,43.154999,43.759998,40.470375,97659100
2018-04-01,43.849998,46.189999,42.419998,45.570000,42.144310,70451800
2018-05-01,45.250000,45.849998,44.060001,45.060001,41.672649,71711600
2018-06-01,45.500000,46.000000,43.009998,43.020000,40.013397,61992900
2018-07-01,42.849998,46.700001,42.130001,46.540001,43.287395,63245000
2018-08-01,46.639999,47.150002,46.020000,46.240002,43.008362,59459800
2018-09-01,46.090000,48.189999,45.799999,47.070000,44.025040,49985300
2018-10-01,47.240002,47.639999,41.450001,43.070000,40.283806,84071400
2018-11-01,43.009998,45.919998,42.610001,45.740002,42.781082,69000300
2018-12-01,46.130001,46.380001,41.880001,45.560001,42.858334,85256800
2019-01-01,44.590000,48.360001,44.279999,47.700001,44.871429,82877700
2019-02-01,47.799999,49.549999,47.389999,49.139999,46.226044,61211300
2019-03-01,49.410000,50.660000,48.180000,50.000000,47.294163,60086500
2019-04-01,50.310001,50.459999,48.290001,50.380001,47.653595,70233800
2019-05-01,50.509998,52.450001,49.720001,51.299999,48.523808,63431400
2019-06-01,51.259998,55.669998,51.139999,54.810001,52.113621,60902800
2019-07-01,55.490002,57.180000,52.240002,52.639999,50.050373,66875700
2019-08-01,52.580002,53.380001,48.139999,50.180000,47.711391,79101700
2019-09-01,49.750000,53.070000,49.599998,52.320000,50.002392,68676800
2019-10-01,52.549999,53.889999,50.430000,53.160000,50.805183,65659900
2019-11-01,53.490002,55.070000,52.590000,54.840000,52.410763,46300600
2019-12-01,54.720001,54.830002,51.290001,52.900002,50.808918,64059500
2020-01-01,53.040001,53.459999,51.520000,51.570000,49.531490,63904300
2020-02-01,51.849998,53.380001,41.919998,42.849998,41.156189,68406400
2020-03-01,43.119999,45.650002,23.070000,34.240002,33.061829,157291400
2020-04-01,32.060001,39.820000,31.049999,37.240002,35.958603,82831100
2020-05-01,36.290001,37.970001,30.320000,36.470001,35.215099,95190100
2020-06-01,36.459999,42.189999,34.299999,36.029999,35.072834,85448200
2020-07-01,35.959999,37.340000,33.820000,35.570000,34.625053,70679500
2020-08-01,35.580002,38.939999,35.020000,36.320000,35.355129,62185100
2020-09-01,36.000000,38.400002,34.919998,36.349998,35.650810,92328500
2020-10-01,36.380001,38.720001,33.369999,33.950001,33.296978,71207600
2020-11-01,34.590000,46.430000,34.220001,43.930000,43.085011,93294200
2020-12-01,44.939999,46.349998,42.730000,44.470001,43.898960,79120300
2021-01-01,44.599998,47.330002,42.959999,45.180000,44.599842,70797300
