Date,Open,High,Low,Close,Adj Close,Volume
2016-01-01,32.590000,33.540001,27.360001,29.930000,23.072479,98802500
2016-02-01,29.680000,29.690001,24.900000,26.740000,20.613367,100748300
2016-03-01,27.070000,31.549999,26.990000,30.770000,23.964184,86131300
2016-04-01,30.490000,32.849998,29.500000,31.010000,24.151102,75799400
2016-05-01,30.830000,31.670000,28.080000,31.400000,24.454838,82324200
2016-06-01,31.059999,31.400000,23.020000,25.540001,20.078438,134431300
2016-07-01,25.480000,29.559999,24.340000,29.180000,22.940046,84508800
2016-08-01,29.219999,31.490000,28.150000,31.190001,24.520220,74987800
2016-09-01,31.320000,31.760000,29.879999,31.270000,24.815262,74695300
2016-10-01,31.240000,32.029999,28.090000,28.090000,22.291683,87371100
2016-11-01,28.280001,32.360001,27.459999,31.309999,24.847006,76394700
2016-12-01,31.639999,33.340000,29.959999,30.340000,24.303389,67102200
2017-01-01,30.980000,31.820000,28.750000,28.920000,23.165918,68531600
2017-02-01,29.160000,33.459999,29.070000,32.189999,25.785301,60833800
2017-03-01,32.930000,33.180000,29.360001,30.629999,24.751524,73919500
2017-04-01,30.610001,33.470001,30.020000,32.939999,26.618189,55673000
2017-05-01,33.070000,33.119999,30.510000,31.700001,25.616165,50333200
2017-06-01,31.879999,35.910000,31.750000,35.189999,28.691921,60286200
2017-07-01,35.459999,36.840000,33.860001,34.770000,28.349482,55941900
2017-08-01,34.939999,35.230000,31.850000,32.779999,26.726940,51357900
2017-09-01,32.950001,35.439999,31.580000,35.040001,28.815401,45195800
2017-10-01,35.009998,37.750000,34.630001,35.790001,29.432169,57251300
2017-11-01,36.049999,36.680000,33.950001,36.169998,29.744656,49602900
2017-12-01,36.279999,37.849998,35.090000,36.540001,30.298912,45573900
2018-01-01,36.840000,38.430000,35.410000,36.130001,29.958944,65440700
2018-02-01,36.250000,36.639999,31.240000,32.540001,26.982115,78039600
2018-03-01,32.549999,35.029999,30.660000,32.009998,26.781538,89560400
2018-04-01,31.809999,32.009998,28.930000,28.969999,24.238091,66456900
2018-05-01,28.840000,29.020000,26.930000,27.320000,22.857597,70676500
2018-06-01,27.700001,28.530001,26.160000,26.559999,22.462580,87585300
2018-07-01,26.350000,27.590000,25.190001,26.990000,22.826241,84778000
2018-08-01,27.120001,27.139999,23.889999,24.100000,20.382084,89380700
2018-09-01,24.070000,24.879999,22.690001,22.879999,19.585409,85615300
2018-10-01,22.870001,23.549999,19.660000,21.709999,18.583881,162130900
2018-11-01,21.709999,22.450001,19.280001,20.350000,17.419716,121184500
2018-12-01,20.559999,20.879999,15.380000,16.740000,14.529670,116057300
2019-01-01,16.420000,19.500000,16.320000,18.219999,15.814252,108767200
2019-02-01,18.350000,19.570000,17.700001,19.350000,16.795046,76841000
2019-03-01,19.600000,20.490000,18.340000,19.309999,17.035540,92761300
2019-04-01,19.570000,22.180000,19.500000,21.969999,19.382227,84225300
2019-05-01,22.000000,22.129999,19.450001,19.540001,17.238447,100717800
2019-06-01,19.459999,21.030001,19.440001,20.459999,18.317301,89097400
2019-07-01,20.770000,21.100000,18.809999,19.190001,17.180304,127431000
2019-08-01,19.059999,19.059999,15.150000,15.700000,14.055799,127979000
2019-09-01,15.530000,17.590000,15.300000,16.940001,15.462558,99510900
2019-10-01,16.969999,17.400000,15.240000,16.820000,15.353024,121689600
2019-11-01,17.000000,18.400000,16.930000,17.559999,16.028484,72344900
2019-12-01,17.610001,18.620001,16.389999,17.980000,16.696558,109453100
2020-01-01,17.809999,18.549999,17.180000,17.299999,16.065098,97777700
2020-02-01,17.420000,19.010000,13.800000,14.400000,13.372104,96592000
2020-03-01,14.470000,15.100000,7.380000,9.080000,8.572538,195597800
2020-04-01,8.510000,10.360000,7.200000,8.620000,8.138246,194872300
2020-05-01,8.270000,8.680000,6.380000,7.970000,7.524573,160991300
2020-06-01,8.010000,11.770000,7.920000,10.760000,10.368172,204548400
2020-07-01,10.740000,11.080000,9.860000,10.040000,9.674392,127554400
2020-08-01,10.000000,11.780000,9.720000,10.200000,9.828565,91466300
2020-09-01,10.100000,11.650000,9.930000,11.410000,11.146184,179809500
2020-10-01,11.460000,14.430000,11.170000,13.110000,12.806877,150795200
2020-11-01,13.220000,17.160000,13.100000,16.230000,15.854738,100434000
2020-12-01,16.660000,18.200001,16.360001,17.430000,17.206715,128161000
2021-01-01,17.540001,22.100000,16.920000,20.590000,20.326233,111983600
