Date,Open,High,Low,Close,Adj Close,Volume
2016-01-01,71.849998,72.279999,68.419998,68.919998,65.435432,3265300
2016-01-08,68.980003,70.489998,64.599998,65.559998,62.245312,7715900
2016-01-15,64.019997,68.629997,63.580002,66.989998,63.603016,7937400
2016-01-22,67.680000,72.290001,67.470001,70.250000,66.698189,7345900
2016-01-29,70.250000,75.180000,70.250000,75.019997,71.227013,5934600
2016-02-05,74.639999,76.410004,71.540001,72.970001,69.280678,5414200
2016-02-12,73.839996,77.610001,73.769997,77.360001,73.664467,4422200
2016-02-19,76.830002,78.809998,74.459999,77.150002,73.464485,4114000
2016-02-26,77.500000,78.720001,76.290001,78.519997,74.769043,3713900
2016-03-04,78.650002,81.260002,77.709999,80.970001,77.101997,4616400
2016-03-11,81.339996,84.610001,80.070000,84.459999,80.425293,4902000
2016-03-18,84.660004,86.940002,83.589996,86.010002,81.901245,4586000
2016-03-25,86.019997,86.059998,81.449997,84.239998,80.215790,3251600
2016-04-01,83.639999,85.260002,81.000000,82.709999,78.758896,3234300
2016-04-08,83.360001,86.849998,82.750000,85.620003,81.529869,3452700
2016-04-15,85.339996,89.430000,82.550003,85.919998,81.815529,6346700
2016-04-22,85.919998,87.239998,84.400002,84.690002,80.644310,3223700
2016-04-29,84.040001,84.400002,81.230003,82.180000,78.254196,4247000
2016-05-06,81.980003,85.690002,81.120003,82.779999,79.033440,3540000
2016-05-13,82.320000,82.779999,79.190002,80.080002,76.455650,4098100
2016-05-20,80.519997,81.900002,79.919998,81.349998,77.668175,2757200
2016-05-27,81.629997,82.919998,80.440002,81.900002,78.193283,1796800
2016-06-03,81.680000,83.800003,80.139999,81.730003,78.030968,2666300
2016-06-10,80.580002,81.639999,78.139999,79.330002,75.739601,3675800
2016-06-17,79.370003,81.680000,77.449997,80.750000,77.095314,3520900
2016-06-24,78.059998,80.930000,75.709999,80.930000,77.267159,4463700
2016-07-01,80.919998,82.919998,79.349998,82.440002,78.708832,2958500
2016-07-08,82.980003,86.589996,82.699997,85.309998,81.448944,3607900
2016-07-15,85.639999,85.650002,80.190002,81.449997,77.763626,7524100
2016-07-22,81.639999,84.410004,81.529999,83.169998,79.405792,3713600
2016-07-29,82.820000,83.639999,81.000000,81.300003,77.620438,3063500
2016-08-05,81.739998,82.660004,81.250000,82.180000,78.673019,3466000
2016-08-12,82.209999,83.150002,81.769997,82.379997,78.864494,3631700
2016-08-19,82.199997,83.750000,81.239998,81.379997,77.907173,2963000
2016-08-26,81.320000,81.760002,79.070000,80.629997,77.189178,3813000
2016-09-02,80.949997,81.570000,79.839996,80.360001,76.930702,2991900
2016-09-09,79.989998,82.019997,77.519997,81.540001,78.060333,5164700
2016-09-16,81.150002,82.029999,79.150002,79.559998,76.164833,4168100
2016-09-23,79.559998,81.029999,78.000000,80.400002,76.968994,6085700
2016-09-30,80.730003,81.809998,80.430000,81.389999,77.916733,2939600
2016-10-07,81.089996,81.989998,79.879997,79.930000,76.519058,4919000
2016-10-14,80.370003,81.059998,76.199997,77.599998,74.288483,8255700
2016-10-21,77.209999,81.300003,76.889999,81.029999,77.572083,3818400
2016-10-28,80.889999,82.339996,80.360001,80.379997,76.949829,5396000
2016-11-04,80.599998,88.889999,80.120003,88.070000,84.538437,6647600
2016-11-11,87.949997,92.169998,87.750000,91.449997,87.782898,5956500
2016-11-18,91.330002,92.949997,90.949997,92.919998,89.193947,2903600
2016-11-25,92.860001,97.169998,92.860001,97.050003,93.158333,3971200
2016-12-02,96.970001,100.970001,95.540001,100.680000,96.642761,5672300
2016-12-09,100.650002,102.379997,97.599998,98.010002,94.079842,6802400
2016-12-16,98.209999,99.000000,96.620003,97.160004,93.263931,4525300
2016-12-23,97.010002,98.720001,96.949997,97.339996,93.436707,1874700
2016-12-30,97.779999,99.360001,95.889999,97.190002,93.292709,3892000
2017-01-06,97.430000,99.330002,96.309998,99.050003,95.078140,3764500
2017-01-13,99.250000,99.629997,93.580002,94.360001,90.576187,5250400
2017-01-20,94.150002,98.879997,93.330002,98.760002,94.799759,4114200
2017-01-27,98.919998,100.209999,96.660004,97.239998,93.340714,4313000
2017-02-03,97.379997,100.500000,96.510002,98.820000,94.857346,6384300
2017-02-10,98.559998,101.230003,98.559998,100.709999,96.897797,2948500
2017-02-17,100.639999,101.230003,97.040001,97.309998,93.626488,4035200
2017-02-24,97.089996,100.330002,96.660004,97.849998,94.146057,4203900
2017-03-03,97.930000,98.739998,95.709999,96.180000,92.539284,4396500
2017-03-10,96.790001,97.089996,93.360001,94.459999,90.884377,5087300
2017-03-17,94.930000,94.930000,90.709999,90.809998,87.372551,5082100
2017-03-24,91.160004,92.949997,88.699997,91.900002,88.421288,5442200
2017-03-31,91.419998,93.279999,90.209999,92.250000,88.758041,6030800
2017-04-07,92.110001,94.080002,88.940002,89.139999,85.765755,6103000
2017-04-14,88.269997,90.779999,88.000000,89.769997,86.371910,5216000
2017-04-21,90.150002,93.470001,89.599998,91.050003,87.603470,5286600
2017-04-28,90.839996,91.110001,87.510002,88.550003,85.198090,6895800
2017-05-05,88.550003,88.970001,85.680000,86.070000,83.024971,4883300
2017-05-12,85.800003,86.839996,83.349998,84.029999,81.057152,4972900
2017-05-19,84.040001,85.559998,83.419998,84.989998,81.983162,2947300
2017-05-26,84.820000,86.449997,84.320000,86.019997,82.976746,2782500
2017-06-02,85.989998,88.769997,85.610001,88.199997,85.079605,3746400
2017-06-09,87.970001,90.839996,87.029999,90.290001,87.095673,4737300
2017-06-16,90.120003,90.449997,86.040001,86.459999,83.401184,4262700
2017-06-23,86.360001,92.620003,86.239998,90.889999,87.674446,4705800
2017-06-30,91.620003,94.169998,90.559998,92.250000,88.986343,4465700
2017-07-07,92.709999,93.940002,90.889999,91.260002,88.031334,4831800
2017-07-14,91.260002,94.449997,90.279999,91.529999,88.291801,5913300
2017-07-21,91.300003,94.050003,90.070000,90.849998,87.635872,4589600
2017-07-28,90.699997,91.610001,88.830002,89.290001,86.131050,3508700
2017-08-04,89.480003,92.889999,89.320000,92.099998,89.070168,4324200
2017-08-11,92.730003,98.300003,92.730003,96.889999,93.702591,6396700
2017-08-18,96.779999,98.309998,95.989998,96.559998,93.383453,4110700
2017-08-25,96.980003,101.209999,96.639999,98.889999,95.636810,4697400
