Date,Open,High,Low,Close,Adj Close,Volume
2016-01-01,35.130001,35.560001,33.020000,33.130001,33.130001,42997800
2016-01-08,33.459999,33.880001,31.705000,32.869999,32.869999,40459100
2016-01-15,31.620001,33.180000,30.520000,31.200001,31.200001,41998600
2016-01-22,31.650000,34.750000,31.350000,34.240002,34.240002,58743100
2016-01-29,34.490002,37.770000,34.360001,37.169998,37.169998,80623100
2016-02-05,37.160000,37.160000,31.639999,33.520000,33.520000,75120600
2016-02-12,33.970001,36.910000,33.810001,36.310001,36.310001,39682200
2016-02-19,36.000000,36.830002,34.860001,36.740002,36.740002,41844300
2016-02-26,36.730000,39.930000,36.369999,39.020000,39.020000,67173000
2016-03-04,38.770000,39.700001,37.480000,38.490002,38.490002,31186200
2016-03-11,39.000000,40.119999,38.570000,39.930000,39.930000,36006200
2016-03-18,39.860001,41.750000,37.000000,38.919998,38.919998,62262400
2016-03-25,38.810001,40.040001,38.299999,38.599998,38.599998,25220700
2016-04-01,38.509998,39.459999,37.700001,38.279999,38.279999,30548800
2016-04-08,38.610001,39.119999,37.340000,38.639999,38.639999,32600900
2016-04-15,38.689999,40.549999,38.290001,40.099998,40.099998,30851300
2016-04-22,39.720001,41.490002,39.200001,40.070000,40.070000,50166900
2016-04-29,39.709999,39.869999,37.869999,38.950001,38.950001,41174300
2016-05-06,38.709999,40.313999,38.610001,39.509998,39.509998,31335200
2016-05-13,39.540001,39.799999,37.310001,37.650002,37.650002,54382800
2016-05-20,37.790001,39.060001,37.389999,38.070000,38.070000,41569200
2016-05-27,38.000000,38.685001,37.500000,38.560001,38.560001,28212100
2016-06-03,38.439999,38.590000,37.060001,37.130001,37.130001,35249600
2016-06-10,36.830002,37.275002,36.250000,36.970001,36.970001,39437300
2016-06-17,37.029999,37.759998,35.779999,36.660000,36.660000,42653900
2016-06-24,35.000000,36.529999,34.000000,36.509998,36.509998,59924600
2016-07-01,36.599998,36.669998,35.715000,36.320000,36.320000,27729500
2016-07-08,36.779999,40.070000,36.660000,39.959999,39.959999,49064000
2016-07-15,40.020000,40.450001,38.730000,40.130001,40.130001,48690500
