Date,Open,High,Low,Close,Adj Close,Volume
2016-01-01,70.787933,71.081306,62.640404,62.900249,59.885452,15936333
2016-01-08,63.461861,64.920372,55.264042,58.189438,55.400433,29748170
2016-01-15,56.236378,57.787090,53.202011,54.568314,51.952866,20507193
2016-01-22,55.758591,56.982395,53.495392,53.763622,51.186737,18280936
2016-01-29,53.805531,55.867561,47.778709,52.162617,49.662476,19388875
2016-02-05,51.743504,52.883488,46.596813,49.145012,46.789501,25822366
2016-02-12,50.083820,56.286671,49.413242,54.794636,52.168339,15997533
2016-02-19,54.543167,56.588432,52.070412,55.892708,53.478306,16992257
2016-02-26,56.638725,59.471920,55.649624,59.337803,56.774574,14309677
2016-03-04,59.212070,60.746017,56.295055,57.309303,54.833702,15000900
2016-03-11,58.222965,61.483654,57.988266,61.274097,58.627232,12845270
2016-03-18,61.508801,61.642918,59.471920,60.662197,58.041763,13000717
2016-03-25,60.754402,63.595978,60.142498,62.883488,60.167099,8060624
2016-04-01,62.179379,62.590111,57.527241,59.681477,57.103405,15509239
2016-04-08,60.393967,65.129929,59.907795,64.702431,61.907475,15470705
2016-04-15,64.618607,64.911987,63.612740,63.704945,60.953072,13109877
2016-04-22,63.688183,65.381393,61.927914,62.858341,60.143040,10272327
2016-04-29,63.009220,63.009220,58.088852,58.097233,55.587597,17533879
2016-05-06,57.996647,60.058678,57.703270,58.398994,55.876331,8572780
2016-05-13,58.172672,58.809723,55.004192,55.205364,53.038948,13625731
2016-05-20,55.490360,57.912827,55.297569,56.320202,54.110039,10560675
2016-05-27,56.202850,57.376362,55.222130,57.284157,55.036163,9768403
2016-06-03,56.940487,58.130764,55.448448,57.778709,55.511307,9720565
2016-06-10,57.133278,57.393127,53.805531,55.523888,53.344971,8802431
2016-06-17,55.473595,59.287510,55.331097,59.270744,56.944790,15008060
2016-06-24,55.892708,56.060352,48.650459,52.472759,50.413574,24991084
2016-07-01,53.218777,54.467728,49.430008,52.548199,50.486053,12343494
2016-07-08,53.294216,57.108131,53.277451,56.303436,54.093929,13285846
2016-07-15,56.370495,58.264877,55.440067,57.636211,55.374397,9115832
2016-07-22,57.560772,58.994133,54.870075,56.722549,54.496597,12131259
2016-07-29,56.697403,57.300922,52.279964,53.218777,51.130322,19374321
2016-08-05,53.646271,56.060352,53.562447,54.777870,52.628227,9727484
2016-08-12,54.543167,54.895222,53.302597,54.543167,52.633102,11237822
2016-08-19,54.283318,57.937973,54.207878,57.544006,55.528851,16839196
2016-08-26,57.627831,60.461021,57.518860,58.927074,56.863480,18108786
2016-09-02,59.312656,59.530594,58.533112,59.237217,57.162766,8990806
2016-09-09,58.616932,59.086338,55.959766,57.929588,55.900932,18777343
2016-09-16,57.544006,59.513832,57.116512,58.868401,56.806866,11469384
2016-09-23,58.608551,59.530594,56.873428,58.407375,56.361984,12116705
2016-09-30,58.717518,60.301762,58.155910,59.538979,57.453960,9726887
2016-10-07,59.538979,59.639565,54.316849,55.247276,53.312546,8925669
2016-10-14,55.725063,56.445934,53.595978,53.998325,52.107327,15641065
2016-10-21,53.478626,54.777870,52.363789,54.023472,52.131603,13600678
2016-10-28,54.056999,57.066219,53.889355,55.607712,53.660362,15361188
2016-11-04,55.440067,58.977367,53.277451,55.716682,53.765514,22557722
2016-11-11,55.322716,57.116512,54.543167,57.041073,55.283680,18666633
2016-11-18,57.166805,58.080467,53.227158,56.211231,54.479404,10707891
2016-11-25,56.554905,57.124893,50.712490,55.012573,53.317677,17661411
2016-12-02,54.928753,60.310143,53.193630,59.807209,57.964592,18510349
2016-12-09,59.614418,60.016766,57.418274,57.879295,56.096077,10848666
2016-12-16,58.222965,58.507961,56.244762,56.370495,54.633759,12449432
2016-12-23,56.336967,57.745178,56.219612,56.462700,54.723122,5075498
2016-12-30,56.839897,58.851635,55.842415,58.348701,56.551025,9367079
2017-01-06,58.616932,60.134117,57.007545,59.564125,57.728992,13627520
2017-01-13,59.513832,60.863369,59.245598,60.360435,58.500771,8416019
2017-01-20,60.234703,61.936295,58.281643,60.234703,58.378914,12519939
2017-01-27,60.368816,62.112324,57.870914,61.617771,59.719368,17399308
2017-02-03,62.062027,62.464375,61.148365,61.827328,60.168228,11207162
2017-02-10,62.003353,64.090530,61.592625,63.051132,61.359192,10287477
2017-02-17,62.539818,64.576698,62.539818,63.688183,61.979149,8673468
2017-02-24,63.227158,65.481979,62.573345,64.870071,63.129322,12790989
2017-03-03,64.769485,65.054482,63.134953,63.948029,62.232021,7385626
2017-03-10,64.543167,69.765297,64.300087,68.960602,67.110085,15739847
2017-03-17,69.136627,69.136627,64.660522,65.884323,64.116348,12759612
2017-03-24,66.051971,67.996651,64.878456,67.896057,66.074112,7364389
2017-03-31,67.753563,68.021797,62.531433,62.967308,61.277615,14092910
2017-04-07,62.925400,63.880974,61.810562,61.818943,60.160069,10154100
2017-04-14,61.869236,65.473595,61.575859,65.297569,63.545361,7508147
2017-04-21,65.046104,67.678123,64.207878,67.024307,65.225754,12042500
2017-04-28,67.091370,75.088013,64.744339,73.813911,71.833168,26450003
2017-05-05,73.931267,74.367142,72.556580,72.816429,70.862457,14225929
2017-05-12,72.757751,73.445099,70.016762,71.357918,69.673470,13527189
2017-05-19,71.760269,73.763618,71.450127,72.615257,70.901115,8294333
2017-05-26,72.816429,75.381393,72.229675,74.752724,72.988136,8392636
2017-06-02,74.953896,75.481979,71.953056,72.112320,70.410049,12390975
2017-06-09,72.221291,72.992455,70.737633,72.011734,70.311844,9439134
2017-06-16,71.735123,72.606873,70.561607,71.877617,70.180901,9362665
2017-06-23,71.911148,73.445099,71.525566,72.447609,70.737427,10466309
2017-06-30,73.025986,74.752724,72.481140,72.699081,70.982979,5877672
2017-07-07,72.757751,78.315170,72.564964,76.932106,75.116066,11373824
2017-07-14,76.990784,78.315170,75.934616,78.038559,76.196419,8989375
2017-07-21,76.814751,76.890190,75.180222,75.867561,74.076653,10556618
2017-07-28,75.641243,78.474434,72.883484,77.837387,75.999985,13436282
2017-08-04,78.122383,79.321037,76.051971,76.404022,74.600449,10234509
2017-08-11,76.655487,79.161774,76.336967,77.468567,75.875992,7952539
2017-08-18,77.233864,79.765297,76.663872,79.237221,77.608276,6624850
2017-08-25,80.000000,81.031013,78.449287,80.804695,79.143524,6252274
2017-09-01,80.963959,82.372169,80.578377,81.198662,79.529396,5942095
2017-09-08,81.198662,82.841576,80.310143,82.053642,80.366806,8370923
2017-09-15,82.070412,85.138306,82.070412,84.694046,82.952927,8675616
2017-09-22,84.685669,87.250626,80.922043,81.927910,80.243645,17495464
2017-09-29,81.927910,86.278290,81.835709,85.758591,83.995583,10774700
2017-10-06,85.456833,85.607712,81.617767,82.229675,80.539207,10098626
2017-10-13,82.623634,82.917015,80.326904,81.844093,80.161560,9044133
2017-10-20,82.347023,83.403183,81.031013,83.042747,81.335571,7133305
2017-10-27,83.025986,84.769485,80.670578,83.243919,81.532608,10716600
2017-11-03,83.126572,83.168480,79.262367,80.117348,78.470314,8965991
2017-11-10,80.041908,84.065384,79.354568,83.185249,81.718781,13238006
2017-11-17,82.917015,86.328583,81.869240,84.476112,82.986885,10064626
2017-11-24,84.476112,88.005028,84.031853,87.736801,86.190102,7700338
2017-12-01,87.317688,89.660004,83.870003,84.379997,82.892471,14640940
2017-12-08,85.480003,86.940002,82.970001,83.050003,81.585907,13178500
2017-12-15,83.879997,86.910004,83.419998,84.980003,83.481880,10165700
2017-12-22,85.190002,85.589996,84.160004,85.559998,84.051659,2899500
2017-12-29,85.650002,89.419998,84.500000,88.910004,87.342613,5605200
2018-01-05,89.800003,93.690002,89.519997,92.059998,90.437080,11193300
2018-01-12,92.330002,94.180000,91.930000,93.099998,91.458740,7303100
2018-01-19,93.470001,94.690002,92.070000,92.489998,90.859497,9694200
2018-01-26,93.169998,96.910004,90.800003,96.019997,94.327278,13382500
2018-02-02,95.800003,95.989998,88.910004,89.269997,87.696266,13053500
2018-02-09,90.300003,93.650002,86.180000,93.330002,91.895256,9264700
2018-02-16,92.650002,94.150002,91.739998,92.940002,91.511238,4654600
2018-02-23,93.209999,94.910004,86.510002,87.769997,86.420715,6272800
2018-03-02,87.059998,90.680000,86.910004,89.699997,88.321037,7888000
2018-03-09,90.769997,93.070000,88.400002,88.959999,87.592422,5082300
2018-03-16,89.129997,89.730003,83.470001,83.790001,82.501907,7181500
2018-03-23,83.809998,86.790001,81.139999,84.970001,83.663765,9696900
2018-03-30,84.589996,86.129997,80.620003,85.900002,84.579460,6145700
2018-04-06,84.870003,86.470001,83.099998,85.860001,84.540085,7060200
2018-04-13,86.290001,88.930000,84.760002,86.019997,84.697609,5208800
2018-04-20,86.260002,88.129997,84.290001,87.419998,86.076103,5711500
2018-04-27,87.070000,91.889999,83.690002,91.120003,89.719223,10307000
2018-05-04,90.349998,96.089996,90.070000,96.059998,94.583275,8477000
2018-05-11,96.059998,98.669998,94.629997,98.230003,96.948563,6670300
2018-05-18,98.000000,98.790001,96.739998,97.680000,96.405746,5051100
2018-05-25,97.449997,97.949997,95.330002,97.500000,96.228088,5851600
2018-06-01,98.309998,101.220001,97.970001,100.660004,99.346870,5351900
2018-06-08,100.660004,102.980003,100.150002,102.610001,101.271431,6414100
2018-06-15,102.629997,103.230003,96.339996,97.279999,96.010963,7302400
2018-06-22,98.029999,98.180000,90.129997,91.930000,90.730759,7437800
2018-06-29,92.809998,94.139999,89.500000,93.070000,91.855881,5803100
2018-07-06,93.000000,96.440002,92.300003,93.110001,91.895370,6316400
2018-07-13,93.489998,97.220001,93.010002,94.970001,93.731102,5724200
2018-07-20,94.019997,95.919998,90.730003,93.250000,92.033539,8774900
2018-07-27,93.500000,98.400002,92.400002,96.769997,95.507607,10363200
2018-08-03,97.160004,98.769997,96.699997,96.720001,95.458267,6137300
2018-08-10,95.900002,96.019997,90.180000,91.779999,90.582718,8325700
2018-08-17,91.639999,95.000000,88.919998,89.089996,87.927795,6489500
2018-08-24,89.199997,92.879997,87.830002,88.949997,87.789627,9107500
2018-08-31,88.279999,88.750000,83.709999,84.779999,83.674026,12217500
2018-09-07,84.699997,86.599998,83.440002,86.070000,84.947205,9117500
2018-09-14,86.239998,90.089996,84.629997,89.769997,88.598930,8362600
2018-09-21,90.690002,92.980003,83.870003,84.139999,83.042381,13490500
2018-09-28,83.860001,86.769997,82.510002,82.830002,81.749474,8959200
2018-10-05,82.110001,82.349998,72.870003,73.919998,72.955696,18990700
2018-10-12,75.000000,75.720001,72.519997,74.209999,73.241913,15219800
2018-10-19,73.500000,76.730003,72.080002,74.129997,73.162956,15763400
2018-10-26,72.389999,79.980003,71.660004,77.440002,76.429771,20003800
2018-11-02,78.129997,79.839996,75.459999,77.680000,76.666649,12106700
2018-11-09,76.830002,76.830002,72.489998,75.150002,74.169647,10267900
2018-11-16,74.589996,75.209999,70.410004,73.300003,72.343788,8793700
2018-11-23,72.529999,74.480003,70.559998,71.500000,70.567268,7871400
2018-11-30,71.339996,76.650002,69.000000,69.870003,68.958534,10294500
2018-12-07,69.690002,70.900002,64.889999,66.690002,65.820023,10795700
2018-12-14,66.029999,67.400002,61.700001,62.360001,61.546501,12342200
2018-12-21,62.189999,63.919998,58.799999,61.959999,61.151722,8422900
2018-12-28,62.000000,62.209999,58.910000,60.419998,59.631809,8018300
2019-01-04,60.900002,70.919998,60.889999,70.230003,69.313835,13411600
2019-01-11,70.230003,71.150002,68.480003,71.139999,70.211960,9797000
2019-01-18,71.589996,73.470001,69.360001,71.820000,70.883087,6398400
2019-01-25,72.000000,79.720001,71.820000,79.129997,78.097733,12084800
2019-02-01,78.209999,79.040001,75.660004,76.220001,75.225693,13081200
2019-02-08,75.739998,80.010002,73.629997,79.650002,78.831627,9920900
2019-02-15,80.349998,82.410004,79.790001,81.120003,80.286522,4932700
2019-02-22,81.430000,83.940002,81.150002,83.110001,82.256073,6173700
2019-03-01,83.989998,84.959999,80.839996,82.139999,81.296036,8903300
2019-03-08,81.239998,83.430000,80.669998,81.099998,80.266724,6963800
2019-03-15,81.639999,83.599998,80.000000,80.900002,80.068779,9352300
2019-03-22,80.190002,80.599998,77.110001,78.809998,78.000252,6502100
2019-03-29,79.349998,86.750000,79.089996,86.440002,85.551865,6477100
2019-04-05,86.550003,89.150002,86.379997,89.080002,88.164726,5418300
2019-04-12,89.989998,91.320000,89.360001,90.339996,89.411789,5966400
2019-04-19,89.750000,90.529999,85.169998,85.449997,84.572029,4846700
2019-04-26,86.309998,87.029999,74.019997,79.779999,78.960289,8187700
2019-05-03,79.589996,80.839996,76.139999,77.910004,77.109512,9386000
2019-05-10,77.300003,78.000000,72.610001,73.709999,73.154587,8291000
2019-05-17,73.290001,74.610001,66.919998,67.720001,67.209732,9510300
2019-05-24,68.400002,69.660004,67.169998,68.669998,68.152565,7007800
2019-05-31,65.839996,73.309998,63.360001,72.919998,72.370529,14222200
2019-06-07,73.449997,77.550003,72.620003,76.089996,75.516655,5922200
2019-06-14,75.930000,78.699997,74.239998,78.470001,77.878723,5668000
2019-06-21,78.480003,81.059998,77.110001,81.059998,80.449203,6568000
2019-06-28,81.010002,82.989998,78.830002,79.320000,78.722313,8706600
2019-07-05,78.669998,79.720001,74.910004,77.720001,77.134369,5855900
2019-07-12,78.139999,80.910004,77.709999,78.650002,78.057365,5655400
2019-07-19,79.019997,83.680000,78.690002,81.910004,81.292801,6891900
2019-07-26,82.059998,88.980003,79.989998,83.629997,82.999840,9506800
2019-08-02,83.089996,85.720001,80.540001,85.459999,84.816055,7563400
2019-08-09,84.730003,85.300003,78.559998,79.190002,78.807373,5497200
2019-08-16,80.089996,84.550003,78.559998,83.519997,83.116440,3978200
2019-08-23,82.510002,84.309998,79.449997,83.300003,82.897507,4217500
2019-08-30,84.139999,88.279999,80.879997,88.169998,87.743980,4333700
2019-09-06,88.260002,91.449997,87.029999,91.150002,90.709579,4923500
2019-09-13,90.019997,91.570000,87.930000,89.470001,89.037697,5280100
2019-09-20,89.870003,90.050003,85.879997,87.709999,87.286194,5296200
2019-09-27,87.959999,88.589996,80.570000,82.599998,82.200882,5853500
2019-10-04,82.980003,84.820000,80.529999,83.169998,82.768127,4896700
2019-10-11,84.849998,89.750000,84.849998,89.040001,88.609772,4386700
2019-10-18,88.680000,91.019997,88.190002,89.019997,88.589867,3886100
2019-10-25,88.849998,92.760002,85.889999,89.550003,89.117310,7633700
2019-11-01,90.720001,97.639999,90.269997,96.489998,96.023766,8912300
2019-11-08,96.209999,97.120003,91.160004,92.250000,92.015968,5384200
2019-11-15,93.160004,93.160004,88.820000,88.989998,88.764236,6925100
2019-11-22,90.089996,95.269997,89.820000,94.680000,94.439804,7811900
2019-11-29,94.559998,95.570000,91.720001,93.379997,93.143105,5761900
2019-12-06,94.550003,96.139999,92.220001,95.809998,95.566940,4204200
2019-12-13,95.620003,98.300003,93.309998,97.849998,97.601761,6285700
2019-12-20,98.930000,99.040001,94.860001,95.720001,95.477173,3912300
2019-12-27,96.169998,96.580002,94.699997,96.309998,96.065666,3699800
2020-01-03,94.250000,94.830002,90.849998,91.730003,91.497292,8020000
2020-01-10,91.730003,91.730003,87.589996,91.199997,90.968636,9101500
2020-01-17,90.900002,92.410004,89.250000,92.330002,92.095772,5601200
2020-01-24,92.809998,92.839996,84.510002,87.680000,87.457565,8775100
